Timestamp,Timepoint,SG,Temp,Color,Beer,Comment
03/24/23 21:11:27,45009.841286754,1.035,63.0,YELLOW:E6:ED:87:38:77:52,Untitled,
03/24/23 21:11:27,45009.841286754,1.035,63.0,YELLOW:E6:ED:87:38:77:52,Untitled,
