Timestamp,Timepoint,SG,Temp,Color,Beer,Comment
03/24/23 21:11:26,45009.841282656715,1.034,63.0,RED:E9:4C:40:24:B4:43,Untitled,
03/24/23 21:11:26,45009.841282656715,1.034,63.0,RED:E9:4C:40:24:B4:43,Untitled,
